      1 13 12 5.319156 13 12 5.319156 9000
      2 13 12 5.329202 13 12 5.329202 9000
      3 13 12 5.340307 13 12 5.340307 9000
      4 13 12 5.349257 13 12 5.349257 9000
      5 13 12 5.359258 13 12 5.359258 9000
      6 13 12 5.369257 13 12 5.369257 9000
      7 13 12 5.379304 13 12 5.379304 9000
      8 13 12 5.389259 13 12 5.389259 9000
      9 13 12 5.399264 13 12 5.399264 9000
     10 13 12 5.409275 13 12 5.409275 9000
     11 13 12 5.419291 13 12 5.419291 9000
     12 13 12 5.429350 13 12 5.429350 9000
     13 13 12 5.439427 13 12 5.439427 9000
     14 13 12 5.449315 13 12 5.449315 9000
     15 13 12 5.459361 13 12 5.459361 9000
     16 13 12 5.469319 13 12 5.469319 9000
     17 13 12 5.479256 13 12 5.479256 9000
     18 13 12 5.489349 13 12 5.489349 9000
     19 13 12 5.499267 13 12 5.499267 9000
     20 13 12 5.509277 13 12 5.509277 9000
     21 13 12 5.519320 13 12 5.519320 9000
     22 13 12 5.529285 13 12 5.529285 9000
     23 13 12 5.539336 13 12 5.539336 9000
     24 13 12 5.549713 13 12 5.549713 9000
     25 13 12 5.559268 13 12 5.559268 9000
     26 13 12 5.569276 13 12 5.569276 9000
     27 13 12 5.579256 13 12 5.579256 9000
     28 13 12 5.589256 13 12 5.589256 9000
     29 13 12 5.599326 13 12 5.599326 9000
     30 13 12 5.609313 13 12 5.609313 9000
     31 13 12 5.619336 13 12 5.619336 9000
     32 13 12 5.629317 13 12 5.629317 9000
     33 13 12 5.639350 13 12 5.639350 9000
     34 13 12 5.649365 13 12 5.649365 9000
     35 13 12 5.659327 13 12 5.659327 9000
     36 13 12 5.669300 13 12 5.669300 9000
     37 13 12 5.679278 13 12 5.679278 9000
     38 13 12 5.689303 13 12 5.689303 9000
     39 13 12 5.699303 13 12 5.699303 9000
     40 13 12 5.709323 13 12 5.709323 9000
     41 13 12 5.719320 13 12 5.719320 9000
     42 13 12 5.729311 13 12 5.729311 9000
     43 13 12 5.739359 13 12 5.739359 9000
     44 13 12 5.749257 13 12 5.749257 9000
     45 13 12 5.759254 13 12 5.759254 9000
     46 13 12 5.769255 13 12 5.769255 9000
     47 13 12 5.779288 13 12 5.779288 9000
     48 13 12 5.789417 13 12 5.789417 9000
     49 13 12 5.799323 13 12 5.799323 9000
     50 13 12 5.809440 13 12 5.809440 9000
     51 13 12 5.819282 13 12 5.819282 9000
     52 13 12 5.829324 13 12 5.829324 9000
     53 13 12 5.839337 13 12 5.839337 9000
     54 13 12 5.849257 13 12 5.849257 9000
     55 13 12 5.859320 13 12 5.859320 9000
     56 13 12 5.869379 13 12 5.869379 9000
     57 13 12 5.879293 13 12 5.879293 9000
     58 13 12 5.889370 13 12 5.889370 9000
     59 13 12 5.899610 13 12 5.899610 9000
     60 13 12 5.909354 13 12 5.909354 9000
     61 13 12 5.919323 13 12 5.919323 9000
     62 13 12 5.929318 13 12 5.929318 9000
     63 13 12 5.939565 13 12 5.939565 9000
     64 13 12 5.949258 13 12 5.949258 9000
     65 13 12 5.959255 13 12 5.959255 9000
     66 13 12 5.969255 13 12 5.969255 9000
     67 13 12 5.979358 13 12 5.979358 9000
     68 13 12 5.989315 13 12 5.989315 9000
     69 13 12 5.999284 13 12 5.999284 9000
     70 13 12 6.009318 13 12 6.009318 9000
     71 13 12 6.019314 13 12 6.019314 9000
     72 13 12 6.029327 13 12 6.029327 9000
     73 13 12 6.039314 13 12 6.039314 9000
     74 13 12 6.049274 13 12 6.049274 9000
     75 13 12 6.059326 13 12 6.059326 9000
     76 13 12 6.069256 13 12 6.069256 9000
     77 13 12 6.079254 13 12 6.079254 9000
     78 13 12 6.089246 13 12 6.089246 9000
     79 13 12 6.099238 13 12 6.099238 9000
     80 13 12 6.109481 13 12 6.109481 9000
     81 13 12 6.119314 13 12 6.119314 9000
     82 13 12 6.129311 13 12 6.129311 9000
     83 13 12 6.139260 13 12 6.139260 9000
     84 13 12 6.149267 13 12 6.149267 9000
     85 13 12 6.159301 13 12 6.159301 9000
     86 13 12 6.169253 13 12 6.169253 9000
     87 13 12 6.179253 13 12 6.179253 9000
     88 13 12 6.189275 13 12 6.189275 9000
     89 13 12 6.199313 13 12 6.199313 9000
     90 13 12 6.209270 13 12 6.209270 9000
     91 13 12 6.219319 13 12 6.219319 9000
     92 13 12 6.229320 13 12 6.229320 9000
     93 13 12 6.239271 13 12 6.239271 9000
